customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST5114,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.58567651230155,5512.918911116421,Yes
CUST5115,Male,0,No,No,42,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.37826549707685,3963.9449633850872,No
CUST5116,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.651399121892155,3518.2150472419644,Yes
CUST5117,Male,0,Yes,No,62,Yes,No,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.10754607886489,2004.5389073549575,No
CUST5118,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.57382721902465,6812.9477091596,Yes
CUST5119,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,104.51578807628334,6686.8996393718735,No
CUST5120,Female,0,No,No,66,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),40.87802495629989,2695.314438575063,Yes
CUST5121,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),80.53460205231987,4264.867244797006,Yes
CUST5122,Female,0,Yes,No,35,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),90.1500432373567,3141.2716395132825,Yes
CUST5123,Female,0,Yes,No,70,Yes,No,No,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),30.156966252178513,2114.547231178685,No
CUST5124,Female,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,101.3182316983297,1416.1831376580012,No
CUST5125,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),91.0923209595054,1545.655146991431,No
CUST5126,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.11232600542657,208.96756625560636,Yes
CUST5127,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.98289979854019,927.3721044545564,Yes
CUST5128,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.2965577297131,395.8355985417043,Yes
CUST5129,Male,0,Yes,Yes,50,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.46350993367429,3933.3735053511805,No
CUST5130,Male,0,No,Yes,57,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),74.92673550599699,4286.009816977524,No
CUST5131,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.52215762602927,5517.819583602083,Yes
CUST5132,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),83.348187892231,1413.958972182001,Yes
CUST5133,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,79.93578183146634,5275.199474464049,No
CUST5134,Male,0,Yes,No,16,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.31995344749003,750.5846238905939,Yes
CUST5135,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,83.1695614419256,2742.5421867898785,Yes
CUST5136,Female,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.3001349743515,2709.316738477234,Yes
CUST5137,Female,0,No,Yes,18,Yes,No phone service,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),55.68393170356465,994.5700110281638,No
CUST5138,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,85.52038593679261,717.1888944365234,Yes
CUST5139,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),68.53083194028378,2669.8700133627717,No
CUST5140,Female,0,No,No,43,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),39.339261819342326,1696.4083947112522,Yes
CUST5141,Female,0,No,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.00790325922785,4704.023809817525,Yes
CUST5142,Female,0,Yes,No,24,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.444924799710684,1507.1798572400098,Yes
CUST5143,Male,1,No,No,70,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,86.0099977609029,6012.211337608648,No
CUST5144,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,75.05525540421539,3906.431208985798,No
CUST5145,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,89.54124726688038,4212.1866860843265,No
CUST5146,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),98.9153401221123,6914.3918119334185,Yes
CUST5147,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.34293818672936,5216.760295991954,Yes
CUST5148,Female,0,Yes,Yes,48,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),47.182739345570006,2250.8112842746436,Yes
CUST5149,Female,1,No,No,42,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,43.63138303318789,1824.0525124290782,No
CUST5150,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,66.5704328511345,1185.6508466134303,No
CUST5151,Female,1,No,Yes,65,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.30633992339327,6325.317976230631,No
CUST5152,Male,0,Yes,No,33,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.56218002255335,2595.813743735457,No
CUST5153,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),76.12745164025652,5482.151430555827,No
CUST5154,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,97.77682354739281,5192.181279448223,Yes
CUST5155,Female,0,No,No,0,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,84.09381384673702,8.768949216954509,Yes
CUST5156,Female,0,No,No,54,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),39.583718461860414,2144.054025240423,Yes
CUST5157,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,83.41625465864608,1168.2919242996759,No
CUST5158,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.93022891850651,1229.6802158904989,Yes
CUST5159,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.57757234561946,2161.9785665025806,Yes
CUST5160,Male,0,No,No,65,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),60.75561314975603,3944.2236307427415,Yes
CUST5161,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.52003638931713,3485.9826041534575,Yes
CUST5162,Male,0,No,No,8,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.06143729815341,514.2590210634303,No
CUST5163,Female,0,No,No,65,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,77.1322685675488,5031.396255467124,Yes
CUST5164,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),94.99174430751742,6184.262250604583,No
CUST5165,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,55.47353655201064,934.8139799564507,Yes
CUST5166,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.08250446632357,1316.0700567901572,Yes
CUST5167,Female,0,No,No,71,No,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,92.95975702857831,6590.875132255622,No
CUST5168,Male,0,No,No,33,No,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,75.63430476340557,2497.8968510683544,Yes
CUST5169,Female,0,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,91.36776504014642,6224.650045045475,Yes
CUST5170,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,92.5081627676717,5832.87866122196,Yes
CUST5171,Male,0,Yes,No,43,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,64.2353472495663,2760.7428063033612,No
CUST5172,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,101.29495161717419,2844.6496496723603,Yes
CUST5173,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),67.66343533871884,4143.444897592242,Yes
CUST5174,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.74503686289138,1094.698100729524,No
CUST5175,Male,1,Yes,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.14362020912819,3476.7210515706547,No
CUST5176,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.02415823737685,99.32604428589632,Yes
CUST5177,Male,0,No,No,60,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),68.90858875284728,4125.4678936655655,No
CUST5178,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.9258170912824,246.94248934346444,Yes
CUST5179,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,94.32543690560269,4815.071445893711,No
CUST5180,Male,0,Yes,No,40,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,86.50576198378663,3468.7786945331395,No
CUST5181,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,91.80805083040534,4664.299600496785,No
CUST5182,Male,1,No,Yes,30,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,71.00379819414836,2136.110088995896,No
CUST5183,Male,0,Yes,No,25,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.952734621369554,727.3283256393103,No
CUST5184,Female,0,No,Yes,26,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,67.11457818940917,1750.3029479584015,Yes
CUST5185,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),77.02863891112281,3852.4261874940307,No
CUST5186,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,39.50399553622255,1841.1327743983993,No
CUST5187,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,92.96913734538866,930.6021566341594,Yes
CUST5188,Female,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,87.30825442001931,628.2612852986753,Yes
CUST5189,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.9304443871716,734.3653016671472,Yes
CUST5190,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,78.72792426727995,3456.703905317482,No
CUST5191,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.10986230114919,2686.795123198731,Yes
CUST5192,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.68350650844712,7373.611339307352,Yes
CUST5193,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),67.64871297372238,3106.568242632696,No
CUST5194,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,76.2702125025146,1522.1417679649387,No
CUST5195,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,88.15587371966414,3508.4667207140847,Yes
CUST5196,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,87.26752004867231,1827.3582194338276,Yes
CUST5197,Male,0,No,No,20,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),49.39397072613146,983.8367319776185,Yes
CUST5198,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),82.31774624294863,2230.1241108350323,No
CUST5199,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,85.71882783067313,5664.004323884601,No
CUST5200,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,67.54370426751244,4734.7274765663105,No
CUST5201,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.70419326498921,942.2509300582756,No
CUST5202,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,82.78466199751193,5963.141465088757,No
CUST5203,Female,0,Yes,No,51,No,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),86.05990391321684,4409.080467718445,No
CUST5204,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.16439389773119,3759.897666980355,No
CUST5205,Female,0,No,Yes,70,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.54632182983315,3625.9340301037623,Yes
CUST5206,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,88.58266202231303,1601.2560316826748,Yes
CUST5207,Female,0,No,No,26,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),68.63523103941141,1802.5797820328282,Yes
CUST5208,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,83.86735886251543,1444.0181988433942,No
CUST5209,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.73094351056002,1007.5009236590655,No
CUST5210,Male,0,No,No,0,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.91171928158266,11.32456295641056,Yes
CUST5211,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),85.13072589068028,2801.3703523502772,No
CUST5212,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.18052945364273,999.7989516232794,Yes
CUST5213,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,81.75485804762417,4074.6533522638015,Yes
CUST5214,Male,1,Yes,No,0,No,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),66.5868186773425,4.252533897370539,Yes
CUST5215,Male,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,62.9981389193249,1717.875243860575,Yes
CUST5216,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),68.36292377220683,2123.5687839428224,No
CUST5217,Male,0,No,Yes,71,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,62.67247078111491,4435.064820148424,Yes
CUST5218,Female,0,Yes,Yes,54,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.2399635459136,1679.3492433639055,No
CUST5219,Female,0,Yes,No,25,No,No,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.20948072184335,708.3152445631844,Yes
CUST5220,Male,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,25.17264708223625,314.02854197052244,No
CUST5221,Female,0,No,No,67,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.6907336435169,5214.1078518907225,Yes
CUST5222,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,58.8680330271414,3647.4444136446327,No
CUST5223,Male,0,No,No,13,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),32.935786929131545,437.0689997867232,No
CUST5224,Female,0,No,No,26,Yes,No,No,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.77911598401691,1122.6042962514207,No
CUST5225,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,65.47516602310063,2615.6344140665587,No
CUST5226,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.6822955272375,221.47460411568147,Yes
CUST5227,Female,0,No,Yes,58,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,61.094785781240844,3539.545590886818,Yes
CUST5228,Female,1,Yes,No,22,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,32.64578447415772,719.7973608605357,No
CUST5229,Female,0,Yes,No,17,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,70.24481778026615,1201.3533569819574,Yes
CUST5230,Male,0,No,No,40,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,33.997888013643035,1375.6791256472952,No
CUST5231,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,58.75267061376105,416.36380816682333,Yes
CUST5232,Female,1,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,83.99155750294466,2602.169349534054,No
CUST5233,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),66.63939312482896,2680.125368296924,No
CUST5234,Female,0,Yes,No,44,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,70.89888704878749,3121.4686584201495,Yes
CUST5235,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,76.813922801009,612.6841679268493,Yes
CUST5236,Female,1,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,89.89123476199413,4229.492517777067,Yes
CUST5237,Male,0,No,No,23,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.72877246233782,1648.3627161841223,No
CUST5238,Female,0,No,No,43,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),85.74104143231284,3694.3137164780414,No
CUST5239,Male,1,Yes,No,57,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.77185496845256,3582.1103250634746,No
CUST5240,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,73.7673557361697,4796.533906127959,No
CUST5241,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),86.3654455578777,1472.5368162394868,No
CUST5242,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,69.02772623054955,1926.2315750885605,No
CUST5243,Male,1,No,No,1,Yes,No,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,42.98292287733442,49.16265373059481,Yes
CUST5244,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),101.51431918244313,6787.486203427655,No
